source_code,source_name,rank,target_concept_id,target_concept_code,target_concept_name,target_vocabulary_id,similarity
JVQF010,Study of the regulation of the renin-angiotensin-aldosterone system by administration of a non-radioisotopic pharmacological agent or infusion of isotonic sodium chloride,2,2211601,75731,"Angiography, adrenal, unilateral, selective, radiological supervision and interpretation",CPT4,0.6838
JVQF010,Study of the regulation of the renin-angiotensin-aldosterone system by administration of a non-radioisotopic pharmacological agent or infusion of isotonic sodium chloride,3,44816470,0338T,"Transcatheter renal sympathetic denervation, percutaneous approach including arterial puncture, selective catheter placement(s) renal artery(ies), fluoroscopy, contrast injection(s), intraprocedural roadmapping and radiological supervision and interpre...",CPT4,0.6777
JVQF010,Study of the regulation of the renin-angiotensin-aldosterone system by administration of a non-radioisotopic pharmacological agent or infusion of isotonic sodium chloride,4,44816471,0339T,"Transcatheter renal sympathetic denervation, percutaneous approach including arterial puncture, selective catheter placement(s) renal artery(ies), fluoroscopy, contrast injection(s), intraprocedural roadmapping and radiological supervision and interpre...",CPT4,0.6777
JVQF010,Study of the regulation of the renin-angiotensin-aldosterone system by administration of a non-radioisotopic pharmacological agent or infusion of isotonic sodium chloride,5,4346736,241395004,Radionuclide adrenal study with kidney localization,SNOMED,0.6728
JVQP008,Study of the renin-angiotensin-aldosterone system in clinostatism and orthostatism,1,2314137,95922,"Testing of autonomic nervous system function; vasomotor adrenergic innervation (sympathetic adrenergic function), including beat-to-beat blood pressure and R-R interval changes during Valsalva maneuver and at least 5 minutes of passive tilt",CPT4,0.6115
JVQP008,Study of the renin-angiotensin-aldosterone system in clinostatism and orthostatism,2,37017547,713842001,Optimization of angiotensin-converting enzyme inhibitor therapy,SNOMED,0.5989
JVQP008,Study of the renin-angiotensin-aldosterone system in clinostatism and orthostatism,3,4140745,427259007,Measurement of cardiovascular autonomic nervous system,SNOMED,0.5967
JVQP008,Study of the renin-angiotensin-aldosterone system in clinostatism and orthostatism,4,4037051,117639000,Antidiuretic identification,SNOMED,0.5851
JVQP008,Study of the renin-angiotensin-aldosterone system in clinostatism and orthostatism,5,3655691,866194009,Prescription of renin-angiotensin system inhibitor,SNOMED,0.5826
JVQP007,"Study of the transfer of electrolytes in the renal tubule and their regulatory factors, without administration of exogenous substance",1,4118462,303900001,Radionuclide water and electrolyte study,SNOMED,0.6700
JVQP007,"Study of the transfer of electrolytes in the renal tubule and their regulatory factors, without administration of exogenous substance",2,2212037,78725,"Kidney function study, non-imaging radioisotopic study",CPT4,0.6700
JVQP007,"Study of the transfer of electrolytes in the renal tubule and their regulatory factors, without administration of exogenous substance",3,2212033,78708,"Kidney imaging morphology; with vascular flow and function, single study, with pharmacological intervention (eg, angiotensin converting enzyme inhibitor and/or diuretic)",CPT4,0.6624
JVQP007,"Study of the transfer of electrolytes in the renal tubule and their regulatory factors, without administration of exogenous substance",4,2109627,50562,"Renal endoscopy through established nephrostomy or pyelostomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with resection of tumor",CPT4,0.6553
JVQP007,"Study of the transfer of electrolytes in the renal tubule and their regulatory factors, without administration of exogenous substance",5,2109624,50557,"Renal endoscopy through established nephrostomy or pyelostomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with fulguration and/or incision, with or without biopsy",CPT4,0.6532
JVQP004,"Study of the transfers of electrolytes in the renal tubule and their regulatory factors, with administration of exogenous substance",1,4118462,303900001,Radionuclide water and electrolyte study,SNOMED,0.6626
JVQP004,"Study of the transfers of electrolytes in the renal tubule and their regulatory factors, with administration of exogenous substance",2,2212033,78708,"Kidney imaging morphology; with vascular flow and function, single study, with pharmacological intervention (eg, angiotensin converting enzyme inhibitor and/or diuretic)",CPT4,0.6475
JVQP004,"Study of the transfers of electrolytes in the renal tubule and their regulatory factors, with administration of exogenous substance",3,4165358,47451004,Administration of electrolytes,SNOMED,0.6434
JVQP004,"Study of the transfers of electrolytes in the renal tubule and their regulatory factors, with administration of exogenous substance",4,2109627,50562,"Renal endoscopy through established nephrostomy or pyelostomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service; with resection of tumor",CPT4,0.6429
JVQP004,"Study of the transfers of electrolytes in the renal tubule and their regulatory factors, with administration of exogenous substance",5,2109621,50551,"Renal endoscopy through established nephrostomy or pyelostomy, with or without irrigation, instillation, or ureteropyelography, exclusive of radiologic service",CPT4,0.6380
ZZQM005,Study of the vascularization of the parenchyma of an organ during an ultrasound,1,4174970,48526000,Ultrasound peripheral vascular flow study,SNOMED,0.7239
ZZQM005,Study of the vascularization of the parenchyma of an organ during an ultrasound,2,4176435,5110001,"Ultrasound peripheral imaging, real time scan",SNOMED,0.7234
ZZQM005,Study of the vascularization of the parenchyma of an organ during an ultrasound,3,2211779,76937,"Ultrasound guidance for vascular access requiring ultrasound evaluation of potential access sites, documentation of selected vessel patency, concurrent realtime ultrasound visualization of vascular needle entry, with permanent recording and reporting (...",CPT4,0.7204
ZZQM005,Study of the vascularization of the parenchyma of an organ during an ultrasound,4,4047881,20603005,Special echography procedure,SNOMED,0.7091
ZZQM005,Study of the vascularization of the parenchyma of an organ during an ultrasound,5,4323138,70435002,Ultrasound peripheral imaging,SNOMED,0.7074
LLQP002,Study of ventilatory muscles by measuring pressure in the mouth,1,4347667,243182005,Mouth to mouth expired air ventilation with airway,SNOMED,0.6937
LLQP002,Study of ventilatory muscles by measuring pressure in the mouth,2,4237298,57113004,Pulmonary ventilation study,SNOMED,0.6720
LLQP002,Study of ventilatory muscles by measuring pressure in the mouth,3,2787762,4A197LZ,"Monitoring of Respiratory Volume, Via Natural or Artificial Opening",ICD10PCS,0.6705
LLQP002,Study of ventilatory muscles by measuring pressure in the mouth,4,4227286,87674005,"Pulmonary ventilation study, total",SNOMED,0.6570
LLQP002,Study of ventilatory muscles by measuring pressure in the mouth,5,4102073,252708002,Muscle compartment pressure recording,SNOMED,0.6499
HCFA001,"Sub-mandibular gland excision [Submandibulectomy] [Submaxillectomy] enlarged in its compartment, by cervicofacial approach",1,4071269,173490007,Excision of lesion of submandibular gland,SNOMED,0.7827
HCFA001,"Sub-mandibular gland excision [Submandibulectomy] [Submaxillectomy] enlarged in its compartment, by cervicofacial approach",2,4187383,47227006,Excision of submandibular gland,SNOMED,0.7313
HCFA001,"Sub-mandibular gland excision [Submandibulectomy] [Submaxillectomy] enlarged in its compartment, by cervicofacial approach",3,2108760,42335,"Sialolithotomy; submandibular (submaxillary), complicated, intraoral",CPT4,0.6924
HCFA001,"Sub-mandibular gland excision [Submandibulectomy] [Submaxillectomy] enlarged in its compartment, by cervicofacial approach",4,4152496,271991006,Excision of lesion of major salivary gland,SNOMED,0.6719
HCFA001,"Sub-mandibular gland excision [Submandibulectomy] [Submaxillectomy] enlarged in its compartment, by cervicofacial approach",5,4069148,173507001,Drainage of submandibular gland abscess,SNOMED,0.6713
NFCC408,"Subchondral microperforations of the knee with placement of collagen membrane, by arthroscopy",1,37208402,1104591000000101,Arthroscopic insertion of microstructural scaffold into meniscus of knee,SNOMED,0.7982
NFCC408,"Subchondral microperforations of the knee with placement of collagen membrane, by arthroscopy",2,4225263,84877006,Arthroscopy of knee with meniscus repair,SNOMED,0.7723
NFCC408,"Subchondral microperforations of the knee with placement of collagen membrane, by arthroscopy",3,44807612,817361000000103,Arthroscopic drilling of lesion of articular cartilage of knee,SNOMED,0.7503
NFCC408,"Subchondral microperforations of the knee with placement of collagen membrane, by arthroscopy",4,2106033,29879,"Arthroscopy, knee, surgical; abrasion arthroplasty (includes chondroplasty where necessary) or multiple drilling or microfracture",CPT4,0.7484
NFCC408,"Subchondral microperforations of the knee with placement of collagen membrane, by arthroscopy",5,2106035,29881,"Arthroscopy, knee, surgical; with meniscectomy (medial OR lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed",CPT4,0.7396
NFCA132,"Subchondral microperforations of the knee with placement of collagen membrane, by arthrotomy",1,42537600,737091001,Insertion of microstructural scaffold into articular cartilage of knee,SNOMED,0.7785
NFCA132,"Subchondral microperforations of the knee with placement of collagen membrane, by arthrotomy",2,2106033,29879,"Arthroscopy, knee, surgical; abrasion arthroplasty (includes chondroplasty where necessary) or multiple drilling or microfracture",CPT4,0.7781
NFCA132,"Subchondral microperforations of the knee with placement of collagen membrane, by arthrotomy",3,44807612,817361000000103,Arthroscopic drilling of lesion of articular cartilage of knee,SNOMED,0.7751
NFCA132,"Subchondral microperforations of the knee with placement of collagen membrane, by arthrotomy",4,37208402,1104591000000101,Arthroscopic insertion of microstructural scaffold into meniscus of knee,SNOMED,0.7606
NFCA132,"Subchondral microperforations of the knee with placement of collagen membrane, by arthrotomy",5,46273975,711530008,Arthroscopic drilling of osteochondral lesion of knee,SNOMED,0.7592
ECFA006,"Subclavian artery resection-anastomosis, by cervicotomy",1,4142385,265503003,Reconstruction of subclavian artery,SNOMED,0.8738
ECFA006,"Subclavian artery resection-anastomosis, by cervicotomy",2,4022042,175428006,Reconstruction of subclavian artery with vein graft,SNOMED,0.8572
ECFA006,"Subclavian artery resection-anastomosis, by cervicotomy",3,42872714,450706006,Repair of subclavian artery,SNOMED,0.8568
ECFA006,"Subclavian artery resection-anastomosis, by cervicotomy",4,2107998,35694,Transposition and/or reimplantation; subclavian to carotid artery,CPT4,0.8448
ECFA006,"Subclavian artery resection-anastomosis, by cervicotomy",5,4135199,31573003,Anastomosis of carotid-subclavian artery,SNOMED,0.8302
ECCA010,"Subclavian artery wound suture, by cervicotomy",1,42872714,450706006,Repair of subclavian artery,SNOMED,0.7908
ECCA010,"Subclavian artery wound suture, by cervicotomy",2,4308492,39088000,Ligation of subclavian artery,SNOMED,0.7650
ECCA010,"Subclavian artery wound suture, by cervicotomy",3,4052260,233391004,Ligation of aberrant subclavian artery,SNOMED,0.7607
ECCA010,"Subclavian artery wound suture, by cervicotomy",4,4142385,265503003,Reconstruction of subclavian artery,SNOMED,0.7589
ECCA010,"Subclavian artery wound suture, by cervicotomy",5,4050285,233397000,Division of subclavian artery,SNOMED,0.7577
EECA006,"Subclaviofemoral or axillobifemoral arterial bypass, by direct approach",1,4191371,389007008,Superficial axillofemoral vascular bypass,SNOMED,0.7942
EECA006,"Subclaviofemoral or axillobifemoral arterial bypass, by direct approach",2,4049677,233379008,Axillobifemoral bypass graft,SNOMED,0.7628
EECA006,"Subclaviofemoral or axillobifemoral arterial bypass, by direct approach",3,4087285,18623006,Vascular subclavian-axillary bypass,SNOMED,0.7534
EECA006,"Subclaviofemoral or axillobifemoral arterial bypass, by direct approach",4,2107926,35616,"Bypass graft, with other than vein; subclavian-axillary",CPT4,0.7293
EECA006,"Subclaviofemoral or axillobifemoral arterial bypass, by direct approach",5,4234803,405311001,Axillobiprofunda bypass graft,SNOMED,0.7278
EECA007,"Subclaviofemoral or axillofemoral arterial bypass, by direct approach",1,4191371,389007008,Superficial axillofemoral vascular bypass,SNOMED,0.8014
EECA007,"Subclaviofemoral or axillofemoral arterial bypass, by direct approach",2,4087285,18623006,Vascular subclavian-axillary bypass,SNOMED,0.7503
EECA007,"Subclaviofemoral or axillofemoral arterial bypass, by direct approach",3,4049677,233379008,Axillobifemoral bypass graft,SNOMED,0.7387
EECA007,"Subclaviofemoral or axillofemoral arterial bypass, by direct approach",4,2107926,35616,"Bypass graft, with other than vein; subclavian-axillary",CPT4,0.7350
EECA007,"Subclaviofemoral or axillofemoral arterial bypass, by direct approach",5,4234803,405311001,Axillobiprofunda bypass graft,SNOMED,0.7307
AALA004,Subcutaneous implantation of a brain stimulation generator,1,4262290,35797001,Implantation of electronic stimulator in brain,SNOMED,0.8405
AALA004,Subcutaneous implantation of a brain stimulation generator,2,4219461,82130003,Implantation of electroencephalographic receiver in brain,SNOMED,0.8074
AALA004,Subcutaneous implantation of a brain stimulation generator,3,724745,61889,"Insertion of skull-mounted cranial neurostimulator pulse generator or receiver, including craniectomy or craniotomy, when performed, with direct or inductive coupling, with connection to depth and/or cortical strip electrode array(s)",CPT4,0.7643
AALA004,Subcutaneous implantation of a brain stimulation generator,4,40756794,01.20,Cranial implantation or replacement of neurostimulator pulse generator,ICD9Proc,0.7625
AALA004,Subcutaneous implantation of a brain stimulation generator,5,46285669,974401000000103,Insertion of deep brain stimulator,SNOMED,0.7617
DELA007,Subcutaneous implantation of a cardiac defibrillation generator,1,37151476,1236930009,Implantation of subcutaneous implantable cardioverter defibrillator,SNOMED,0.9160
DELA007,Subcutaneous implantation of a cardiac defibrillation generator,2,37157799,1234905008,Implantation of subcutaneous cardioverter defibrillator lead,SNOMED,0.8716
DELA007,Subcutaneous implantation of a cardiac defibrillation generator,3,46257508,33271,Insertion of subcutaneous implantable defibrillator electrode,CPT4,0.8714
DELA007,Subcutaneous implantation of a cardiac defibrillation generator,4,4275747,65219008,Subcutaneous implantation of cardiac pacemaker,SNOMED,0.8243
DELA007,Subcutaneous implantation of a cardiac defibrillation generator,5,44810458,897891000000103,Replacement of subcutaneous cardioverter defibrillator,SNOMED,0.8006
DELA004,"Subcutaneous implantation of a cardiac defibrillator with epicardial electrode placement, by direct approach",1,46257508,33271,Insertion of subcutaneous implantable defibrillator electrode,CPT4,0.8575
DELA004,"Subcutaneous implantation of a cardiac defibrillator with epicardial electrode placement, by direct approach",2,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8329
DELA004,"Subcutaneous implantation of a cardiac defibrillator with epicardial electrode placement, by direct approach",3,37151476,1236930009,Implantation of subcutaneous implantable cardioverter defibrillator,SNOMED,0.8307
DELA004,"Subcutaneous implantation of a cardiac defibrillator with epicardial electrode placement, by direct approach",4,709918,0571T,"Insertion or replacement of implantable cardioverter-defibrillator system with substernal electrode(s), including all imaging guidance and electrophysiological evaluation (includes defibrillation threshold evaluation, induction of arrhythmia, evaluatio...",CPT4,0.8213
DELA004,"Subcutaneous implantation of a cardiac defibrillator with epicardial electrode placement, by direct approach",5,37157799,1234905008,Implantation of subcutaneous cardioverter defibrillator lead,SNOMED,0.7959
DELF086,Subcutaneous implantation of a cardiac defibrillator with insertion of a subcutaneous lead,1,37157799,1234905008,Implantation of subcutaneous cardioverter defibrillator lead,SNOMED,0.9412
DELF086,Subcutaneous implantation of a cardiac defibrillator with insertion of a subcutaneous lead,2,37151476,1236930009,Implantation of subcutaneous implantable cardioverter defibrillator,SNOMED,0.8936
DELF086,Subcutaneous implantation of a cardiac defibrillator with insertion of a subcutaneous lead,3,46257508,33271,Insertion of subcutaneous implantable defibrillator electrode,CPT4,0.8763
DELF086,Subcutaneous implantation of a cardiac defibrillator with insertion of a subcutaneous lead,4,44783089,699135001,Implantation of cardiac defibrillator lead,SNOMED,0.8646
DELF086,Subcutaneous implantation of a cardiac defibrillator with insertion of a subcutaneous lead,5,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8577
DELA003,"Subcutaneous implantation of a cardiac pacemaker with insertion of a ventricular epicardial electrode for definitive stimulation, by direct approach",1,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8718
DELA003,"Subcutaneous implantation of a cardiac pacemaker with insertion of a ventricular epicardial electrode for definitive stimulation, by direct approach",2,709918,0571T,"Insertion or replacement of implantable cardioverter-defibrillator system with substernal electrode(s), including all imaging guidance and electrophysiological evaluation (includes defibrillation threshold evaluation, induction of arrhythmia, evaluatio...",CPT4,0.8404
DELA003,"Subcutaneous implantation of a cardiac pacemaker with insertion of a ventricular epicardial electrode for definitive stimulation, by direct approach",3,2107023,33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of exis...",CPT4,0.8201
DELA003,"Subcutaneous implantation of a cardiac pacemaker with insertion of a ventricular epicardial electrode for definitive stimulation, by direct approach",4,46257508,33271,Insertion of subcutaneous implantable defibrillator electrode,CPT4,0.8071
DELA003,"Subcutaneous implantation of a cardiac pacemaker with insertion of a ventricular epicardial electrode for definitive stimulation, by direct approach",5,37151476,1236930009,Implantation of subcutaneous implantable cardioverter defibrillator,SNOMED,0.8065
DELA006,Subcutaneous implantation of a cardiac stimulation generator,1,4275747,65219008,Subcutaneous implantation of cardiac pacemaker,SNOMED,0.8474
DELA006,Subcutaneous implantation of a cardiac stimulation generator,2,37151476,1236930009,Implantation of subcutaneous implantable cardioverter defibrillator,SNOMED,0.8323
DELA006,Subcutaneous implantation of a cardiac stimulation generator,3,37157799,1234905008,Implantation of subcutaneous cardioverter defibrillator lead,SNOMED,0.8102
DELA006,Subcutaneous implantation of a cardiac stimulation generator,4,46257508,33271,Insertion of subcutaneous implantable defibrillator electrode,CPT4,0.7986
DELA006,Subcutaneous implantation of a cardiac stimulation generator,5,927086,33285,"Insertion, subcutaneous cardiac rhythm monitor, including programming",CPT4,0.7727
HFLC900,"Subcutaneous implantation of a gastric stimulator with insertion of a gastric parietal probe for morbid obesity, by laparoscopy",1,1389608,0674T,"Laparoscopic insertion of new or replacement of permanent implantable synchronized diaphragmatic stimulation system for augmentation of cardiac function, including an implantable pulse generator and diaphragmatic lead(s)",CPT4,0.7540
HFLC900,"Subcutaneous implantation of a gastric stimulator with insertion of a gastric parietal probe for morbid obesity, by laparoscopy",2,2108975,43645,"Laparoscopy, surgical, gastric restrictive procedure; with gastric bypass and small intestine reconstruction to limit absorption",CPT4,0.7491
HFLC900,"Subcutaneous implantation of a gastric stimulator with insertion of a gastric parietal probe for morbid obesity, by laparoscopy",3,2108976,43647,"Laparoscopy, surgical; implantation or replacement of gastric neurostimulator electrodes, antrum",CPT4,0.7420
HFLC900,"Subcutaneous implantation of a gastric stimulator with insertion of a gastric parietal probe for morbid obesity, by laparoscopy",4,619795,898182004,Implantation of gastric neurostimulator into stomach,SNOMED,0.7338
HFLC900,"Subcutaneous implantation of a gastric stimulator with insertion of a gastric parietal probe for morbid obesity, by laparoscopy",5,2108986,43770,"Laparoscopy, surgical, gastric restrictive procedure; placement of adjustable gastric restrictive device (eg, gastric band and subcutaneous port components)",CPT4,0.7296
DELA001,"Subcutaneous implantation of a pacemaker with insertion of atrial and ventricular epicardial electrodes for definitive stimulation, by direct approach",1,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8786
DELA001,"Subcutaneous implantation of a pacemaker with insertion of atrial and ventricular epicardial electrodes for definitive stimulation, by direct approach",2,709918,0571T,"Insertion or replacement of implantable cardioverter-defibrillator system with substernal electrode(s), including all imaging guidance and electrophysiological evaluation (includes defibrillation threshold evaluation, induction of arrhythmia, evaluatio...",CPT4,0.8339
DELA001,"Subcutaneous implantation of a pacemaker with insertion of atrial and ventricular epicardial electrodes for definitive stimulation, by direct approach",3,2107023,33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of exis...",CPT4,0.8259
DELA001,"Subcutaneous implantation of a pacemaker with insertion of atrial and ventricular epicardial electrodes for definitive stimulation, by direct approach",4,1389614,0680T,"Insertion or replacement of pulse generator only, permanent implantable synchronized diaphragmatic stimulation system for augmentation of cardiac function, with connection to existing lead(s)",CPT4,0.8124
DELA001,"Subcutaneous implantation of a pacemaker with insertion of atrial and ventricular epicardial electrodes for definitive stimulation, by direct approach",5,2107024,33225,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pulse generator (eg, for upgrade to dual chamber system) (List separately in addition to code for primary...",CPT4,0.8038
DELF007,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead via the transcutaneous venous route",1,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8574
DELF007,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead via the transcutaneous venous route",2,4275747,65219008,Subcutaneous implantation of cardiac pacemaker,SNOMED,0.8287
DELF007,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead via the transcutaneous venous route",3,2107049,33249,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber",CPT4,0.8283
DELF007,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead via the transcutaneous venous route",4,4018844,175142009,Implantation of permanent intravenous cardiac pacemaker,SNOMED,0.8203
DELF007,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead via the transcutaneous venous route",5,2106988,33208,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular,CPT4,0.8165
DELF001,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead, and a lead in a left cardiac vein via the transcutaneous venous route",1,2107023,33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of exis...",CPT4,0.8522
DELF001,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead, and a lead in a left cardiac vein via the transcutaneous venous route",2,40664741,G0448,"Insertion or replacement of a permanent pacing cardioverter-defibrillator system with transvenous lead(s), single or dual chamber with insertion of pacing electrode, cardiac venous system, for left ventricular pacing",HCPCS,0.8506
DELF001,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead, and a lead in a left cardiac vein via the transcutaneous venous route",3,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8498
DELF001,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead, and a lead in a left cardiac vein via the transcutaneous venous route",4,1126209,C7538,"Insertion of new or replacement of permanent pacemaker with ventricular transvenous electrode(s), with insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pul...",HCPCS,0.8379
DELF001,"Subcutaneous implantation of a permanent cardiac pacemaker, with insertion of a right intraatrial or intraventricular lead, and a lead in a left cardiac vein via the transcutaneous venous route",5,1126210,C7539,"Insertion of new or replacement of permanent pacemaker with atrial and ventricular transvenous electrode(s), with insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pa...",HCPCS,0.8346
DELF903,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of 2 intraatrial probes and a straight intraventricular probe via the transcutaneous venous route",1,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8502
DELF903,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of 2 intraatrial probes and a straight intraventricular probe via the transcutaneous venous route",2,745635,0918T,"Insertion of permanent cardiac contractility modulation-defibrillation system component(s), including fluoroscopic guidance, and evaluation and programming of sensing and therapeutic parameters; dual transvenous leads (pacing and defibrillation) only",CPT4,0.8344
DELF903,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of 2 intraatrial probes and a straight intraventricular probe via the transcutaneous venous route",3,724616,0795T,"Transcatheter insertion of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interrogation or prog...",CPT4,0.8310
DELF903,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of 2 intraatrial probes and a straight intraventricular probe via the transcutaneous venous route",4,724617,0796T,"Transcatheter insertion of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interrogation or prog...",CPT4,0.8310
DELF903,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of 2 intraatrial probes and a straight intraventricular probe via the transcutaneous venous route",5,724618,0797T,"Transcatheter insertion of permanent dual-chamber leadless pacemaker, including imaging guidance (eg, fluoroscopy, venous ultrasound, right atrial angiography, right ventriculography, femoral venography) and device evaluation (eg, interrogation or prog...",CPT4,0.8310
DELF012,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a lead in a left cardiac vein via the transcutaneous venous route",1,40664741,G0448,"Insertion or replacement of a permanent pacing cardioverter-defibrillator system with transvenous lead(s), single or dual chamber with insertion of pacing electrode, cardiac venous system, for left ventricular pacing",HCPCS,0.8702
DELF012,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a lead in a left cardiac vein via the transcutaneous venous route",2,2107023,33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of exis...",CPT4,0.8465
DELF012,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a lead in a left cardiac vein via the transcutaneous venous route",3,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8304
DELF012,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a lead in a left cardiac vein via the transcutaneous venous route",4,2107049,33249,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber",CPT4,0.8230
DELF012,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a lead in a left cardiac vein via the transcutaneous venous route",5,1126209,C7538,"Insertion of new or replacement of permanent pacemaker with ventricular transvenous electrode(s), with insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pul...",HCPCS,0.8179
DELF015,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a right intraatrial lead and intraventricular lead, and a lead in a left cardiac vein via the transcutaneous vein",1,40664741,G0448,"Insertion or replacement of a permanent pacing cardioverter-defibrillator system with transvenous lead(s), single or dual chamber with insertion of pacing electrode, cardiac venous system, for left ventricular pacing",HCPCS,0.8452
DELF015,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a right intraatrial lead and intraventricular lead, and a lead in a left cardiac vein via the transcutaneous vein",2,2107023,33224,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, with attachment to previously placed pacemaker or implantable defibrillator pulse generator (including revision of pocket, removal, insertion, and/or replacement of exis...",CPT4,0.8411
DELF015,"Subcutaneous implantation of a permanent cardiac pacemaker, with placement of a right intraatrial lead and intraventricular lead, and a lead in a left cardiac vein via the transcutaneous vein",3,46257394,33270,"Insertion or replacement of permanent subcutaneous implantable defibrillator system, with subcutaneous electrode, including defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming...",CPT4,0.8409
